"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Process","GO.Component","Chromosome.annotation"
0.999975947221547,0.953881198675621,0.0597851672544274,-4.60243721938594,0.165829249453089,"Z0886///ECs0756","cob(I)yrinic acid a,c-diamide adenosyltransferase///cob(I)yrinic acid a,c-diamide adenosyltransferase","Z0886","","","","NC_002655.2 (844773..845375, complement)///NC_002695.1 (843119..843721, complement)"
0.999975947221547,0.95388921555339,0.0597747607102549,-4.60243722965431,0.029315604024946,"yeaJ///yeaJ///yeaJ///ECs2495","hypothetical protein///hypothetical protein///putative diguanylate cyclase///hypothetical protein","Z2826","","","","NC_004431.1 (2029094..2030764)///NC_002655.2 (2548849..2550339)///NC_000913.3 (1872041..1873531)///NC_002695.1 (2473646..2475136)"
0.999975947221547,0.953935811267064,0.0597142759175775,-4.60243728930068,0.156190424424921,"Z1580///Z1141///ECs1319","hypothetical protein///hypothetical protein///hypothetical protein","Z1141","","","","NC_002655.2 (1473604..1473885, complement)///NC_002655.2 (1077997..1078278, complement)///NC_002695.1 (1389832..1390107, complement)"
0.999975947221547,0.953953727622545,0.0596910191865768,-4.60243731221898,0.0443422841927656,"damX///damX///damX///ECs4230","hypothetical protein///hypothetical protein///cell division protein that binds to the septal ring///hypothetical protein","b3388","","","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (3942073..3943359, complement)///NC_002655.2 (4295438..4296724, complement)///NC_000913.3 (3516020..3517306, complement)///NC_002695.1 (4228216..4229502, complement)"
0.999975947221547,0.953997065909405,-0.0596347630929081,-4.60243736761961,-0.029661964024644,"ygcE///ygcE///ECs3632","kinase///putative kinase///kinase","b2776","","","","NC_002655.2 (3689311..3690789)///NC_000913.3 (2901896..2903374)///NC_002695.1 (3622013..3623491)"
0.999975947221547,0.954181901187373,-0.0593948365151016,-4.60243760331235,-0.0980633267324773,"c4086","hypothetical protein","c4086","","","","NC_004431.1 (3882740..3883321)"
0.999975947221547,0.954194157054291,0.0593789278481224,-4.60243761890676,0.107504337789643,"c2506","hypothetical protein","c2506","","","","NC_004431.1 (2343093..2343332)"
0.999975947221547,0.954235361652323,0.0593254425497104,-4.60243767130494,0.0670637259361797,"ilvY///ECs4707","IlvY family transcriptional regulator///DNA-binding transcriptional regulator IlvY","Z5284","","","","NC_002655.2 (4819358..4820251, complement)///NC_002695.1 (4750373..4751266, complement)"
0.999975947221547,0.954235861158324,-0.0593247941711252,-4.60243767193985,-0.208715584616246,"ECs2753","hypothetical protein","ECs2753","","","","NC_002695.1 (2700325..2700603, complement)"
0.999975947221547,0.954436710912019,-0.0590640855161886,-4.60243792667188,-0.0238195680836348,"gnsA///c1125","putative phosphatidylethanolamine synthesis regulator///GnsB protein","c1125","","","cytoplasm","NC_000913.3 (1052067..1052240)///NC_004431.1 (1086808..1086981)"
0.999975947221547,0.954496982023741,0.0589858527977987,-4.60243800289271,0.0314771101349951,"c2149","hypothetical protein","c2149","","","","NC_004431.1 (1986090..1986260)"
0.999975947221547,0.954511361617704,-0.0589671879507092,-4.60243802106266,-0.0326724409092414,"lfhA","pseudo","b0229","","","organelle inner membrane///peptidoglycan-based cell wall","NC_000913.3 (248358..250070, complement)"
0.999975947221547,0.954518162060233,0.0589583609209771,-4.60243802965365,0.0338461086125399,"dgoT///dgoT","D-galactonate transporter///D-galactonate transporter","b3691","","carbohydrate catabolic process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (4372174..4373511, complement)///NC_000913.3 (3870438..3871730, complement)"
0.999975947221547,0.954522227451838,-0.0589530840120808,-4.60243803478883,-0.0751843732524371,"tpiA///tpiA///tpiA///tpiA","triosephosphate isomerase///triosephosphate isomerase///triosephosphate isomerase///triosephosphate isomerase","b3919","","glycolytic process","","NC_004431.1 (4630398..4631165, complement)///NC_002655.2 (4979463..4980230, complement)///NC_000913.3 (4110740..4111507, complement)///NC_002695.1 (4910699..4911466, complement)"
0.999975947221547,0.954686976926833,-0.0587392395156556,-4.60243824250396,-0.125351217023431,"fadE///fadE","acyl-CoA dehydrogenase///acyl-CoA dehydrogenase","Z0278","","","","NC_002655.2 (278928..281372, complement)///NC_002695.1 (278927..281371, complement)"
0.999975947221547,0.954703466165636,-0.0587178366835281,-4.60243826325185,-0.212363003422525,"lon///ECs0493","DNA-binding ATP-dependent protease La///DNA-binding ATP-dependent protease La","Z0545","","","","NC_002655.2 (524897..527296)///NC_002695.1 (524940..527294)"
0.999975947221547,0.954802328769804,0.0585895148596955,-4.60243838748864,0.0562542941208886,"imp///lptD///ECs0059","organic solvent tolerance protein///LPS assembly OM complex LptDE, beta-barrel component///organic solvent tolerance protein","b0054","","","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (59731..62085, complement)///NC_000913.3 (54755..57109, complement)///NC_002695.1 (59730..62084, complement)"
0.999975947221547,0.954858542579428,-0.0585165508662308,-4.60243845800889,-0.0680234532115076,"holC///holC///holC///ECs5236","DNA polymerase III subunit chi///DNA polymerase III subunit chi///DNA polymerase III, chi subunit///DNA polymerase III subunit chi","b4259","","DNA-dependent DNA replication","cytoplasm","NC_004431.1 (5102673..5103116, complement)///NC_002655.2 (5369237..5369680, complement)///NC_000913.3 (4483837..4484280, complement)///NC_002695.1 (5339234..5339677, complement)"
0.999975947221547,0.954906125948186,0.0584547892255362,-4.60243851763343,0.0360282128309191,"dmsB///dmsB///ECs0980","anaerobic dimethyl sulfoxide reductase subunit B///dimethyl sulfoxide reductase, anaerobic, subunit B///anaerobic dimethyl sulfoxide reductase subunit B","b0895","","anaerobic respiration","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (1163749..1164366)///NC_000913.3 (943414..944031)///NC_002695.1 (1074526..1075143)"
0.999975947221547,0.954919625876574,-0.0584372668104516,-4.60243853453808,-0.0783199523039695,"yiaO","2,3-diketo-L-gulonate-binding periplasmic protein","b3579","","","","NC_000913.3 (3746094..3747080)"
0.999975947221547,0.95497057570232,-0.0583711359762885,-4.60243859829186,-0.124245669171818,"Z2364///Z2131///ECs1106///ECs2735","DNA packaging protein of prophage CP-933R; terminase large subunit///terminase large subunit of prophage CP-933O///terminase large subunit///terminase large subunit","Z2131","","","","NC_002655.2 (2135713..2137677, complement)///NC_002655.2 (1909139..1911103)///NC_002695.1 (1190052..1191980)///NC_002695.1 (2687226..2689154, complement)"
0.999975947221547,0.955029401445525,-0.0582947828760112,-4.60243867181084,-0.0295682544284404,"sfmC///sfmC///ECs0593","chaperone///putative periplasmic pilus chaperone///chaperone","b0531","","protein folding","","NC_002655.2 (651120..651812)///NC_000913.3 (558974..559666)///NC_002695.1 (651426..652118)"
0.999975947221547,0.955362299717596,0.0578627035145693,-4.60243908604212,0.109312401635157,"yhjL","cellulose synthase subunit BcsC","c4342","","","","NC_004431.1 (4124423..4127896, complement)"
0.999975947221547,0.955446566016031,0.0577533335221481,-4.60243919040643,0.0272286952354115,"rybB","ncRNA","b4417","","","","NC_000913.3 (887976..888054, complement)"
0.999975947221547,0.955447218701497,0.0577524863988213,-4.60243919121402,0.0545091570767138,"yjiY///yjiY///yjiY///ECs5313","hypothetical protein///carbon starvation protein///putative transporter///carbon starvation protein","b4354","","response to starvation","","NC_004431.1 (5174405..5176570, complement)///NC_002655.2 (5476786..5478951, complement)///NC_000913.3 (4589129..4591279, complement)///NC_002695.1 (5446793..5448958, complement)"
0.999975947221547,0.955484055234574,0.0577046761771188,-4.60243923677346,0.0801927668359115,"glpK///glpK///glpK","glycerol kinase///glycerol kinase///glycerol kinase","b3926","","glycerol metabolic process","","NC_002655.2 (4984532..4986061, complement)///NC_000913.3 (4115714..4117222, complement)///NC_002695.1 (4915768..4917276, complement)"
0.999975947221547,0.95551869736015,-0.0576597142182588,-4.60243927958437,-0.100217230984526,"Z1550///ECs1290","hypothetical protein///hypothetical protein","ECs1290","","","","NC_002655.2 (1445073..1446296)///NC_002695.1 (1361544..1362524)"
0.999975947221547,0.955563657946848,0.0576013601421362,-4.60243933509702,0.0790854760615929,"adeP","adenine permease, high affinity; adenine:H+ symporter","b3714","","","","NC_000913.3 (3895272..3896609, complement)"
0.999975947221547,0.955600858807962,0.0575530775352568,-4.60243938098619,0.126290471554736,"c3646///c3579","hypothetical protein///hypothetical protein","c3646","","","","NC_004431.1 (3483544..3483738, complement)///NC_004431.1 (3427962..3428432, complement)"
0.999975947221547,0.955673923267426,-0.0574582483828209,-4.60243947100271,-0.032860929978618,"yfjI","CP4-57 prophage; uncharacterized protein","b2625","","","","NC_000913.3 (2758985..2760394)"
0.999975947221547,0.955737526351559,-0.0573756994691003,-4.60243954924158,-0.0582220478459909,"alsE","allulose-6-phosphate 3-epimerase","b4085","","","","NC_000913.3 (4307783..4308478, complement)"
0.999975947221547,0.955743222309733,-0.057368306843537,-4.60243955624274,-0.0260552988057796,"ybbX///Z0666///allB","allantoinase///allantoinase///allantoinase","b0512","","allantoin assimilation pathway///nitrogen compound metabolic process","","NC_004431.1 (607949..609310)///NC_002655.2 (631349..632239)///NC_000913.3 (539147..540508)"
0.999975947221547,0.955805070738378,-0.057288035718013,-4.60243963220529,-0.0843652256165122,"c5056///yjcD///ghxP///ECs5046","hypothetical protein///hypothetical protein///guanine/hypoxanthine permease, high affinity; guanine/hypoxanthine:H+ symporter///hypothetical protein","c5056","","","","NC_004431.1 (4831040..4832389)///NC_002655.2 (5161610..5162959)///NC_000913.3 (4278479..4279828)///NC_002695.1 (5131625..5132974)"
0.999975947221547,0.955934105311299,0.057120567158939,-4.60243979034308,0.160072447061607,"Z0324///ECs0289","integrase for prophage CP-933I///integrase","Z0324","","","","NC_002655.2 (310756..311988)///NC_002695.1 (310806..311987)"
0.999975947221547,0.955978503221667,0.0570629453932669,-4.60243984464749,0.111926326992439,"c1694","hypothetical protein","c1694","","","","NC_004431.1 (1529994..1531118)"
0.999975947221547,0.955993750835719,0.0570431563482605,-4.60243986328463,0.0387772568879345,"uxaB///uxaB///ECs2128","altronate oxidoreductase///altronate oxidoreductase, NAD-dependent///altronate oxidoreductase","b1521","","carbohydrate catabolic process","","NC_002655.2 (1953880..1955331)///NC_000913.3 (1609229..1610680, complement)///NC_002695.1 (2133142..2134593, complement)"
0.999975947221547,0.956043631936388,0.0569784185703235,-4.602439924209,0.197906656389798,"c2403","hypothetical protein","c2403","","","","NC_004431.1 (2206594..2207082)"
0.999975947221547,0.956146695080291,0.0568446597692257,-4.60244004986992,0.17248513046569,"c0936","hypothetical protein","c0936","","","","NC_004431.1 (912649..913212)"
0.999975947221547,0.956158836222687,0.0568289026637229,-4.60244006465366,0.0323554135028665,"ycjD","DUF559 family endonuclease-related protein","b1289","","","","NC_000913.3 (1351407..1351760, complement)"
0.999975947221547,0.956229364359294,-0.0567373696416104,-4.6024401504515,-0.112775726333878,"Z6034///Z1913///Z3316///ECs2240///ECs1983///ECs1803","tail component of cryptic prophage CP-933P///tail component of prophage CP-933X///hypothetical protein///tail length tape measure protein///tail length tape measure protein///tail length tape measure protein","Z3316","","","","NC_002655.2 (2295244..2298486, complement)///NC_002655.2 (1733056..1736136)///NC_002655.2 (2976031..2976207, complement)///NC_002695.1 (2219961..2223203, complement)///NC_002695.1 (1957902..1960982)///NC_002695.1 (1790596..1793676)"
0.999975947221547,0.956359005675737,-0.0565691195915086,-4.60244030779937,-0.155825680718343,"c4283///Z4879///ECs4354","phosphocarrier protein///phosphocarrier protein///phosphotransferase system HPr enzyme","Z4879","","","","NC_004431.1 (4062290..4062559)///NC_002655.2 (4425462..4425731)///NC_002695.1 (4358241..4358510)"
0.999975947221547,0.956390988309218,0.0565276124265024,-4.60244034654523,0.0302136382960025,"c2913","hypothetical protein","c2913","","","","NC_004431.1 (2777341..2777478, complement)"
0.999975947221547,0.956425066880723,-0.0564833852676942,-4.60244038779889,-0.044570177922532,"yraN///yraN///yraN///ECs4029","hypothetical protein///hypothetical protein///UPF0102 family protein///hypothetical protein","b3148","","","","NC_004431.1 (3729632..3730027)///NC_002655.2 (4105108..4105503)///NC_000913.3 (3295394..3295789)///NC_002695.1 (4037892..4038287)"
0.999975947221547,0.956499857849697,0.0563863220113118,-4.60244047822336,0.0224584336576363,"waaB","lipopolysaccharide 1,6-galactosyltransferase; UDP-D-galactose:(glucosyl)lipopolysaccharide-1,6-D-galactosyltransferase","b3628","","","","NC_000913.3 (3803058..3804137, complement)"
0.999975947221547,0.956640290579788,-0.0562040709079348,-4.60244064758966,-0.138023514693403,"smg///smg///ECs4150","hypothetical protein///hypothetical protein///hypothetical protein","Z4655","","","","NC_004431.1 (3863358..3863831, complement)///NC_002655.2 (4234225..4234698, complement)///NC_002695.1 (4167003..4167476, complement)"
0.999975947221547,0.956766067468131,-0.0560408416901718,-4.6024407988142,-0.107930388207834,"Z2098///ECs2199","hypothetical protein///hypothetical protein","Z2098","","","","NC_002655.2 (1887803..1888360)///NC_002695.1 (2194357..2194914, complement)"
0.999975947221547,0.956767074307492,-0.0560395350531186,-4.60244080002297,-0.022141773104666,"cspD///cspD///cspD///ECs0966","stationary phase/starvation inducible regulatory protein CspD///stationary phase/starvation inducible regulatory protein CspD///inhibitor of DNA replication, cold shock protein homolog///stationary phase/starvation inducible regulatory protein CspD","b0880","","","cytoplasm","NC_004431.1 (976495..976749, complement)///NC_002655.2 (1055101..1055325, complement)///NC_000913.3 (922366..922590, complement)///NC_002695.1 (1053441..1053665, complement)"
0.999975947221547,0.956810808574335,-0.0559827785232286,-4.60244085250124,-0.156205739666679,"c1167///Z1561///Z1122","hypothetical protein///hypothetical protein///hypothetical protein","Z1122","","","","NC_004431.1 (1131195..1131359)///NC_002655.2 (1457976..1458077)///NC_002655.2 (1062369..1062470)"
0.999975947221547,0.956864224874171,-0.0559134573267292,-4.60244091652504,-0.0276046591668067,"yciO///yciO///yciO///ECs1839","hypothetical protein///hypothetical protein///putative RNA binding protein///hypothetical protein","b1267","","","","NC_004431.1 (1567666..1568322)///NC_002655.2 (2261438..2262094, complement)///NC_000913.3 (1324098..1324718)///NC_002695.1 (1825082..1825738)"
0.999975947221547,0.956967780750406,-0.0557790681796355,-4.60244104041884,-0.0257887580542704,"c3554","hypothetical protein","c3554","","","","NC_004431.1 (3405094..3405297, complement)"
0.999975947221547,0.957124779455963,0.0555753260287978,-4.6024412276817,0.0262143167821005,"c3889///Z4486///agaW///ECs4012","phosphotransferase system enzyme subunit///phosphotransferase system enzyme subunit///pseudo///N-acetylgalactosamine-specific PTS system enzyme IIC component","b3134","","amino sugar biosynthetic process","","NC_004431.1 (3718020..3718799)///NC_002655.2 (4087152..4087931)///NC_000913.3 (3280701..3281075)///NC_002695.1 (4019936..4020715)"
0.999975947221547,0.957139127509007,-0.0555567062401572,-4.60244124476135,-0.174078141192642,"Z1640///Z1200///ECs1382","hypothetical protein///hypothetical protein///HecB-like protein","Z1200","","","","NC_002655.2 (1517107..1518153)///NC_002655.2 (1121500..1122546)///NC_002695.1 (1433646..1434380)"
0.999975947221547,0.957153408337352,-0.0555381737121654,-4.60244126175527,-0.126264124001124,"Z3101///Z6049///Z2118///Z1798///Z1354///Z3336///ECs2257///ECs1966///ECs2966///ECs1786","endopeptidase of prophage CP-933U///endopeptidase encoded by cryptic prophage CP-933U///endopeptidase Rz of prophage CP-933O///endopeptidase of prophage CP-933N///endopeptidase of cryptic prophage CP-933M///endopeptidase Rz for prophage CP-933V///endopeptidase///endopeptidase///endopeptidase///endopeptidase","Z3336","","","","NC_002655.2 (2768428..2768895, complement)///NC_002655.2 (2309783..2310250, complement)///NC_002655.2 (1903267..1903734, complement)///NC_002655.2 (1646079..1646552)///NC_002655.2 (1272282..1272749)///NC_002655.2 (2990402..2990869, complement)///NC_002695.1 (2234500..2234967, complement)///NC_002695.1 (1946141..1946608)///NC_002695.1 (2919138..2919605, complement)///NC_002695.1 (1778843..1779310)"
0.999975947221547,0.957204537474621,-0.0554718225442408,-4.60244132255145,-0.0253107831567476,"yniA///Z2754///yniA///ECs2431","hypothetical protein///hypothetical protein///fructosamine kinase family protein///hypothetical protein","b1725","","","","NC_004431.1 (1962892..1963752)///NC_002655.2 (2482712..2483572)///NC_000913.3 (1807796..1808656)///NC_002695.1 (2407510..2408370)"
0.999975947221547,0.95728968226541,-0.0553613292864231,-4.60244142363306,-0.148959750832771,"c4756","hypothetical protein","c4756","","","","NC_004431.1 (4521725..4521856)"
0.999975947221547,0.9574385448525,0.0551681506362678,-4.60244159987364,0.0277627365372837,"groES///groES///groS///groES","co-chaperonin GroES///co-chaperonin GroES///Cpn10 chaperonin GroES, small subunit of GroESL///co-chaperonin GroES","b4142","","protein folding","cytoplasm","NC_004431.1 (4979722..4980015)///NC_002655.2 (5255124..5255417)///NC_000913.3 (4370688..4370981)///NC_002695.1 (5225139..5225432)"
0.999975947221547,0.957452720392225,0.0551497551913867,-4.60244161662408,0.117677324845984,"Z1476///ECs1220","terminase large subunit of bacteriophage BP-933W///terminase large subunit","Z1476","","","","NC_002655.2 (1360390..1362096)///NC_002695.1 (1276379..1278085)"
0.999975947221547,0.957510693679086,-0.0550745241026547,-4.60244168506962,-0.147527887016949,"Z5151///ECs4598","hypothetical protein///DNA-binding protein","Z5151","","","","NC_002655.2 (4697627..4697950)///NC_002695.1 (4628644..4628967)"
0.999975947221547,0.957591477470367,-0.0549696927434812,-4.60244178029005,-0.0308549448576052,"ydaA///ydaA///uspE///ECs1914","universal stress protein UspE///universal stress protein UspE///stress-induced protein///universal stress protein UspE","b1333","","","","NC_004431.1 (1639759..1640709, complement)///NC_002655.2 (2180385..2181335)///NC_000913.3 (1397672..1398622, complement)///NC_002695.1 (1905831..1906781, complement)"
0.999975947221547,0.957593041800736,-0.0549676627529279,-4.60244178213215,-0.16873421835118,"Z1460///ECs1204","hypothetical protein///hypothetical protein","Z1460","","","","NC_002655.2 (1351809..1351907)///NC_002695.1 (1266430..1266582)"
0.999975947221547,0.957626385188431,-0.0549243939728997,-4.60244182137979,-0.119431754927315,"ECs1183","hypothetical protein","ECs1183","","","","NC_002695.1 (1255617..1255778)"
0.999975947221547,0.957641350231319,-0.0549049742938788,-4.60244183898469,-0.195108801314967,"ECs1758","excisionase","ECs1758","","","","NC_002695.1 (1758657..1758905, complement)"
0.999975947221547,0.957659237218258,-0.0548817629280738,-4.60244186001879,-0.137363367468879,"c0279","hypothetical protein","c0279","","","","NC_004431.1 (261777..262010, complement)"
0.999975947221547,0.957687223698963,-0.054845445842245,-4.60244189291145,-0.0267598598493972,"ybaA///ybaA///ybaA///ECs0509","hypothetical protein///hypothetical protein///DUF1428 family protein///hypothetical protein","b0456","","","","NC_004431.1 (551322..551675)///NC_002655.2 (542740..543093)///NC_000913.3 (476672..477025)///NC_002695.1 (542737..543090)"
0.999975947221547,0.957689997456393,-0.0548418464378449,-4.60244189617028,-0.027026668351759,"rseB///rseB///rseB///rseB","periplasmic negative regulator of sigmaE///periplasmic negative regulator of sigmaE///anti-sigma E factor, binds RseA///periplasmic negative regulator of sigmaE","c3095","","response to starvation","cytoplasm","NC_004431.1 (2970665..2971621, complement)///NC_002655.2 (3498022..3498978, complement)///NC_000913.3 (2707798..2708754, complement)///NC_002695.1 (3428183..3429139, complement)"
0.999975947221547,0.957848656160913,-0.0546359621296492,-4.6024420822181,-0.133670703391089,"c1534///Z3367///exoW///Z0951///ECs0809///ECs3002///ECs1174","exonuclease encoded by prophage///exonuclease of prophage CP-933V///exonuclease of bacteriophage BP-933W///exonuclease///exonuclease///exonuclease///exonuclease","Z0951","","","","NC_004431.1 (1406620..1407300, complement)///NC_002655.2 (3009147..3009824)///NC_002655.2 (1336659..1337336, complement)///NC_002655.2 (896326..897006, complement)///NC_002695.1 (894676..895356, complement)///NC_002695.1 (2937880..2938557)///NC_002695.1 (1251839..1252519, complement)"
0.999975947221547,0.957866944810322,0.0546122299356191,-4.60244210361884,0.0213480092618585,"paaA","ring 1,2-phenylacetyl-CoA epoxidase subunit","b1388","","carbohydrate catabolic process","","NC_000913.3 (1453927..1454856)"
0.999975947221547,0.957870180569447,-0.0546080310691328,-4.60244210740425,-0.0979326825265572,"aroC","chorismate synthase","c2875","","","","NC_004431.1 (2728186..2729274, complement)"
0.999975947221547,0.957900032689725,0.0545692936674359,-4.60244214231346,0.0494230582620254,"c4965","hypothetical protein","c4965","","","","NC_004431.1 (4738830..4738952)"
0.999975947221547,0.957922744801129,-0.0545398215120028,-4.60244216885649,-0.105802176484031,"wbdQ///ECs2837","GDP-mannose mannosyl hydrolase///GDP-L-fucose pathway enzyme","Z3196","","","","NC_002655.2 (2848478..2848987, complement)///NC_002695.1 (2778264..2778773, complement)"
0.999975947221547,0.957973566381058,0.05447387356623,-4.60244222819826,0.17083145587586,"Z3372///ECs3010","hypothetical protein///hypothetical protein","Z3372","","","","NC_002655.2 (3012591..3012953)///NC_002695.1 (2941324..2941686)"
0.999975947221547,0.958108385514775,-0.0542989286131775,-4.6024423852712,-0.0476722175188655,"baeR///baeR///baeR///ECs2887","DNA-binding transcriptional regulator BaeR///DNA-binding transcriptional regulator BaeR///response regulator in two-component regulatory system with BaeS///BaeR family transcriptional regulator","b2079","","","cytoplasm","NC_004431.1 (2450862..2451584)///NC_002655.2 (2909928..2910650)///NC_000913.3 (2164276..2164998)///NC_002695.1 (2839710..2840432)"
0.999975947221547,0.958203660181133,0.0541752987651761,-4.60244249596707,0.0727671976426016,"nadE///nadE///nadE///nadE","NAD synthetase///NAD synthetase///NAD synthetase, NH3/glutamine-dependent///NAD synthetase","b1740","","NAD biosynthetic process","","NC_004431.1 (1976303..1977130)///NC_002655.2 (2497173..2498000)///NC_000913.3 (1822458..1823285)///NC_002695.1 (2421971..2422798)"
0.999975947221547,0.958284229028797,0.0540707521416317,-4.60244258937957,0.0397916413878896,"yjfY///yjfY///yjfY///ECs5175","hypothetical protein///hypothetical protein///YhcN family protein, periplasmic///hypothetical protein","b4199","","","","NC_004431.1 (5032583..5032858, complement)///NC_002655.2 (5308228..5308503, complement)///NC_000913.3 (4424516..4424791, complement)///NC_002695.1 (5278242..5278517, complement)"
0.999975947221547,0.958342065908328,0.0539957030699424,-4.60244265632489,0.0505968743272618,"ymjA///ymjA///ymjA///ECs1872","hypothetical protein///hypothetical protein///DUF2543 family protein///hypothetical protein","b1295","","","","NC_004431.1 (1608943..1609188, complement)///NC_002655.2 (2221569..2221814)///NC_000913.3 (1357423..1357668, complement)///NC_002695.1 (1865356..1865601, complement)"
0.999975947221547,0.958346719943739,0.0539896640136523,-4.60244266170782,0.167917239154124,"c3679","hypothetical protein","c3679","","","","NC_004431.1 (3508176..3508373)"
0.999975947221547,0.958422580417618,-0.0538912281038734,-4.60244274936415,-0.158384212888155,"Z4181///ECs3717","Type III secretion apparatus protein///EprJ","Z4181","","","","NC_002655.2 (3787235..3787567, complement)///NC_002695.1 (3719935..3720267, complement)"
0.999975947221547,0.95850467329548,0.0537847057454091,-4.60244284404145,0.0967643501940256,"ECs4962","endolysin","ECs4962","","","","NC_002695.1 (5051389..5051889)"
0.999975947221547,0.958525264874508,0.0537579865620103,-4.60244286776017,0.0483326473643331,"yciH///yciH///yciH///ECs1855","translation initiation factor Sui1///translation initiation factor Sui1///initiation factor function partial mimic, SUI1 family///translation initiation factor Sui1","c1751","","","","NC_004431.1 (1586948..1587277)///NC_002655.2 (2243485..2243814, complement)///NC_000913.3 (1342658..1342984)///NC_002695.1 (1843361..1843690)"
0.999975947221547,0.958525813496767,-0.0537572746823386,-4.60244286839195,-0.103378172558354,"glpD","glycerol-3-phosphate dehydrogenase","c4203","","","","NC_004431.1 (3988638..3990143)"
0.999975947221547,0.95853790104716,0.0537415901617611,-4.6024428823095,0.0550201998337689,"","","b1142","","","",""
0.999975947221547,0.958587301768197,-0.0536774891056993,-4.60244293914695,-0.0761612733260542,"Z5904///ECs5266","hypothetical protein///hypothetical protein","Z5904","","","","NC_002655.2 (5420984..5421229, complement)///NC_002695.1 (5390981..5391211, complement)"
0.999975947221547,0.958615667099221,0.0536406831227148,-4.60244297175166,0.127329962770322,"c1255","hypothetical protein","c1255","","","","NC_004431.1 (1208210..1208509)"
0.999975947221547,0.958640431906022,0.0536085491367339,-4.6024430001994,0.0455185105333218,"yebQ///Z2875///yebQ///ECs2538","transport protein YebQ///transporter///putative transporter///transporter","ECs2538","","","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (2061837..2063321)///NC_002655.2 (2587202..2588686)///NC_000913.3 (1910276..1911649)///NC_002695.1 (2512106..2513479)"
0.999975947221547,0.958689175908082,0.0535453007311149,-4.60244305614257,0.134354703995547,"c0651///c1474","hypothetical protein///hypothetical protein","c0651","","","","NC_004431.1 (628200..628865, complement)///NC_004431.1 (1371829..1372494, complement)"
0.999975947221547,0.958714756242506,-0.0535121087368498,-4.60244308547448,-0.101969840594425,"yhjN","cellulose synthase regulator protein","c4344","","","","NC_004431.1 (4128991..4131417, complement)"
0.999975947221547,0.958870235809052,-0.053310366253545,-4.60244326336453,-0.0212880151351698,"rplS///rplS///rplS///rplS","50S ribosomal protein L19///50S ribosomal protein L19///50S ribosomal subunit protein L19///50S ribosomal protein L19","b2606","structural constituent of ribosome","translation","cytoplasm","NC_004431.1 (3006881..3007228, complement)///NC_002655.2 (3534152..3534499, complement)///NC_000913.3 (2744183..2744530, complement)///NC_002695.1 (3464303..3464650, complement)"
0.999975947221547,0.958977203975287,-0.0531715711559196,-4.60244338536003,-0.0689251355554923,"icdA///icdA///icd///ECs1608","isocitrate dehydrogenase///isocitrate dehydrogenase///isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase///isocitrate dehydrogenase","b1136","","anaerobic respiration///tricarboxylic acid cycle","","NC_004431.1 (1396018..1397268)///NC_002655.2 (1700821..1702071)///NC_000913.3 (1195123..1196373)///NC_002695.1 (1616848..1618098)"
0.999975947221547,0.958995022285854,-0.0531484513607563,-4.60244340565058,-0.13437331767683,"c4564","hypothetical protein","c4564","","","","NC_004431.1 (4334434..4335318)"
0.999975947221547,0.959229862691608,0.0528437418544317,-4.60244367224841,0.0744395231641999,"yiiD///yiiD///yiiD///ECs4811","hypothetical protein///acetyltransferase///GNAT family putative N-acetyltransferase///acetyltransferase","b3888","","","","NC_004431.1 (4599551..4600540)///NC_002655.2 (4942784..4943773)///NC_000913.3 (4077449..4078438)///NC_002695.1 (4874020..4875009)"
0.999975947221547,0.959281368010252,-0.052776913552604,-4.60244373051347,-0.0232428024291398,"rbn///rbn///yihY///rbn","ribonuclease BN///ribonuclease BN///BrkB family putative transporter, inner membrane protein///ribonuclease BN","c4833","","","cytoplasm","NC_004431.1 (4598248..4599120)///NC_002655.2 (4941481..4942353)///NC_000913.3 (4076146..4077018)///NC_002695.1 (4872717..4873589)"
0.999975947221547,0.959405617744977,-0.0526157002555799,-4.60244387076622,-0.132109024428329,"c1421","hypothetical protein","c1421","","","","NC_004431.1 (1338915..1339193)"
0.999975947221547,0.959425733473671,0.0525896003621457,-4.60244389343238,0.177031980695182,"ECs2202","hypothetical protein","ECs2202","","","","NC_002695.1 (2195566..2195793, complement)"
0.999975947221547,0.959568439093132,-0.052404442861052,-4.60244405390787,-0.0581061447501634,"Z5000///ECs4457","regulatory protein///transcriptional regulator","Z5000","","","","NC_002655.2 (4555138..4555953, complement)///NC_002695.1 (4487909..4488724, complement)"
0.999975947221547,0.959642231374682,0.0523086997461334,-4.60244413666648,0.104140592496026,"purL","phosphoribosylformylglycinamidine synthase","c3080","","","","NC_004431.1 (2954523..2958410, complement)"
0.999975947221547,0.959667963982948,-0.052275312641227,-4.60244416549014,-0.0260998063867817,"yjfK///yjfK///ECs5159","hypothetical protein///DUF2491 family protein///hypothetical protein","b4183","","","","NC_002655.2 (5295015..5295674)///NC_000913.3 (4411302..4411961)///NC_002695.1 (5265029..5265688)"
